tid,ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
25212199,143.525469,-34.03832,-1.845,-0.969,7.5520411,4.338,3881.0,8.43121,306.311,1165.0,12.3727,641.243,5936.0,4.07,1.58
47143972,145.012087,-10.977168,-48.08,10.809,731.8319734,2.747,46413.0,12.4424,0.0015866,55.0,14.2991,214.326,3556.0,4.7,0.54
445522339,112.981285,-49.134121,-18.86,147.717,3.0667073,1.486,3497.0,3.39378,37.0044,687.0,12.4802,104.516,3808.0,4.68,0.57
438376091,142.372527,-54.433148,-7.409,6.046,3.5327892,2.093,4509.0,,1406.91,1706.0,12.2137,1136.24,8706.0,,
36808091,150.719276,-46.374718,-7.35,4.193,3.7781679,4.416,5635.0,11.6911,1317.34,1678.0,12.973,966.05,6118.0,4.0,1.77
374741750,151.048914,-60.126229,-6.015,3.83,0.9942215,2.554,7298.0,,,,13.1263,1713.43,,,
303426966,164.141735,-57.704427,-9.537,3.586,2.1439841,1.793,13382.0,16.8452,968.251,1554.0,13.1074,957.246,6788.0,4.29,1.44
371596277,147.885334,-67.113047,22.363,-30.381,22.5095172,4.509,26199.0,12.0156,14.3836,542.0,13.0303,332.357,4952.0,4.5,0.84
45881495,149.637654,-37.707584,-6.592,-13.121,9.0441543,1.196,25006.0,10.2153,1.72908,319.0,14.6334,260.803,3642.0,4.68,0.57
72806004,152.56752,-40.64736,-16.026,26.687,4.4156851,1.091,3166.0,7.75741,143.363,964.0,11.9865,343.112,5599.0,4.35,1.1
35973654,149.365272,-42.861181,-26.728,3.759,4.4581792,3.561,5095.0,9.08219,599.933,1378.0,12.834,709.759,5973.0,4.17,1.43
75580659,139.172161,-44.584808,-8.347,6.626,5.0711656,6.032,5325.0,15.3998,2760.2,2019.0,12.9544,1355.12,7304.0,3.88,2.43
358838026,151.611142,-47.02428,-0.991,-3.382,3.9535041,3.684,6493.0,13.6119,835.02,1497.0,12.9435,1079.16,6166.0,3.91,1.98
177257073,102.292945,-76.245719,1.767,-2.053,6.8328077,5.311,4454.0,9.18199,410.019,1253.0,13.2222,789.385,5657.0,4.11,1.45
376800517,153.470526,-63.490143,3.266,-12.664,15.8951857,3.711,40821.0,11.9336,6.40691,443.0,14.1994,231.356,3792.0,4.67,0.57
469008497,144.065386,-49.245674,-19.404,24.23,13.0795854,4.918,12002.0,9.66071,83.886,843.0,13.0582,435.115,5555.0,4.5,0.92
54145416,160.602735,-30.249932,-8.798,7.688,5.267165,1.743,5142.0,6.02919,48.3829,734.0,12.9845,322.179,4930.0,4.54,0.8
358164738,139.106048,-63.641065,-5.101,2.106,5.6022404,6.027,4365.0,16.2862,1136.7,1617.0,12.0622,900.01,6237.0,3.73,2.49
72090501,92.105662,-11.147333,6.801,-15.818,1.0697877,1.979,3990.0,,63832.9,4428.0,9.0185,74.834,8576.7,,
361154154,143.692557,-63.735512,-20.116,9.545,37.98781,4.309,7798.0,10.1109,10.8495,505.0,12.2544,501.914,5983.0,4.26,1.29
303030789,155.164204,-69.488366,-7.245,2.262,21.5962209,4.511,9216.0,9.42089,37.4782,689.0,12.7121,539.43,6012.0,4.41,1.09
72542944,151.587915,-39.092019,-8.707,1.796,2.5011016,1.366,4644.0,15.7428,368.009,1220.0,13.1724,1515.49,6421.0,3.84,2.25
29780740,64.961341,-69.854207,4.098,12.908,2.4214702,1.395,20899.0,9.94252,33.5202,670.0,14.8212,340.166,3642.0,4.62,0.64
439618305,143.52393,-54.905421,-9.713,7.368,4.0236761,5.03,6216.0,16.953,9268.26,2733.0,11.9783,965.229,9833.0,4.18,2.14
101961987,153.714224,-43.515162,-0.517,3.094,3.8149372,4.366,6444.0,13.2182,963.383,1552.0,13.3092,1093.34,5709.0,3.89,1.89
446524637,155.886327,-52.953355,-14.586,5.475,18.8392786,4.036,6440.0,10.5098,46.6035,727.0,13.1386,762.45,5972.0,4.18,1.42
5709314,143.595647,-41.525772,-16.312,6.583,2.6185048,1.096,3523.0,6.08823,235.909,1091.0,12.3947,461.438,6478.0,4.53,1.04
139314045,151.834712,-53.343307,-16.947,12.875,2.1978944,1.619,3203.0,15.7016,292.313,1151.0,12.5611,802.838,5147.0,,2.61
188128470,162.168812,-24.719427,-15.365,8.286,10.397262,9.97,3143.0,13.8002,371.029,1222.0,11.5447,521.207,4953.5,,2.47
382688257,137.2905,-51.073956,-1.38,0.438,7.6016156,2.116,2969.0,19.3547,44.5994,719.0,12.7216,1261.35,5200.0,,3.38
382187347,81.237585,-57.035477,-4.119,-1.44,3.581253,1.874,41493.0,12.2522,31.7588,661.0,14.9198,358.254,3873.0,4.66,0.58
71674064,156.403066,-32.592827,-7.356,-46.227,4.7383479,1.935,1843.0,4.7507,453.403,1285.0,11.3742,182.154,5109.0,4.48,0.89
167720788,103.402787,-64.437403,-1.071,11.827,7.809463,4.133,11239.0,14.0451,214.334,1065.0,12.8603,708.281,5816.0,4.32,1.33
356921678,135.557036,-62.647058,-11.101,-7.981,0.8515408,0.648,51018.0,16.072,37.4851,689.0,14.478,200.435,3254.0,4.7,0.54
147193084,162.271012,-45.085546,-22.791,-1.281,731.3548427,3.429,19143.0,15.334,0.0186537,102.0,13.463,703.497,5794.0,4.36,1.12
57694405,174.125644,-31.535144,11.838,-15.5,14.7478214,2.355,6095.0,7.68311,16.3125,559.0,12.6161,355.397,5167.0,4.41,0.96
437774844,141.611472,-59.673478,-20.747,-13.751,5.389491,2.0,49190.0,14.3807,10.8749,505.0,14.7698,336.274,3493.0,4.6,0.67
363417404,164.296604,-27.523698,6.936,-15.64,1484.1934287,3.05,13469.0,8.94439,0.002443,61.0,13.2466,449.808,5602.0,4.63,0.8
54238138,160.949007,-33.155027,-116.265,-13.005,7.4476397,2.266,1021.0,2.1911,32.4591,664.0,10.8273,92.6712,4526.0,4.56,0.73
49066806,164.676291,-35.341072,-94.99,13.069,5.332805,2.142,1795.0,2.92256,56.7571,764.0,11.213,86.8636,4189.0,4.57,0.7
297853363,142.493224,-50.725186,-8.703,7.253,4.416076,4.677,7620.0,16.839,537.53,1341.0,13.2786,1111.68,5186.0,,2.32
72542131,151.681083,-39.710775,-11.342,7.405,5.4736892,2.699,14590.0,18.8155,217.531,1069.0,12.4974,682.391,6229.4,4.17,1.5
464544047,156.617346,-56.545537,-8.173,4.716,2.8656356,3.523,5530.0,11.1837,6267.38,2478.0,13.2022,1350.5,8849.0,4.4,1.56
459604398,163.090977,-56.263899,-8.176,2.39,3.4542618,3.93,5344.0,,,,12.4454,1102.52,,,
46104747,132.023404,-58.758544,-9.078,2.321,20.8359197,3.321,2451.0,7.56184,40.967,704.0,11.7347,637.497,6838.0,4.14,1.71
280647591,144.357907,-48.275231,-17.389,10.659,4.2380294,3.699,4699.0,6.48085,695.384,1430.0,13.4696,643.227,6030.0,4.5,0.99
80384677,165.14022,-49.077328,,,3.6477926,2.667,1747.0,3.9626,252.255,1110.0,12.131,428.196,5005.4,,0.98
306248357,166.557921,-54.573252,-6.907,0.648,5.7180689,5.215,2864.0,9.5585,860.489,1508.0,11.9319,666.515,6219.0,3.99,1.83
310497279,152.680945,-48.27263,-7.077,2.503,2.3645949,2.442,5263.0,14.3865,3031.27,2067.0,13.2487,1724.86,7743.0,4.09,2.02
142171554,179.97778,-30.221599,-15.249,3.911,4.5127799,3.11,7453.0,10.6956,316.305,1174.0,13.4905,796.484,5643.0,4.25,1.25
457337619,157.243507,-58.794138,117.517,-86.01,5.8991458,4.815,275.0,1.10037,449.719,1282.0,9.1069,64.4175,5419.4,4.65,0.76
390151888,183.61147,-58.058789,84.33,-35.821,15.5523703,5.554,723.0,3.54892,861.828,1509.0,9.2889,115.665,5759.0,4.31,1.18
161738745,190.158097,-48.140748,-12.4,1.9,3.6249482,2.294,748.0,5.1321,332.475,1189.0,9.6235,,4935.7,,1.94
72504017,187.651542,-43.953561,-33.444,2.099,5.6177467,2.307,670.0,5.60938,233.759,1089.0,9.74,346.576,6315.0,3.74,2.48
302212110,132.767883,-69.344177,-5.719,9.124,8.5473,3.5451032,2857.1912379,10.3970349,742.9187125,1331.5426262,12.4715,971.803,6619.0,4.02,1.89911
290777444,84.858988,-52.933311,-4.796,10.935,6.1079575,5.1261164,14668.3220679,19.1369245,527.4088544,1222.2403125,12.2311,575.271,5681.0,4.0558,1.56062
133850380,121.454664,-41.135631,-6.5,15.765,6.9153868,6.156,5765.0,15.9616,2475.48,1965.0,10.8597,553.272,6649.3,4.37,2.05
220460087,74.756626,-56.715996,6.272,24.917,3.2706204,4.0101943,7558.7070106,13.5836554,1366.8847119,1550.7890331,12.4338,698.403,5933.0,4.31,1.53146
324422520,209.162375,-61.182993,-10.116,-25.919,3.6342494,3.683,380.0,4.36152,973.329,1556.0,9.5605,227.014,5829.0,3.73,2.31
94483093,241.922414,-33.249367,4.394,-3.613,2.6141047,2.639,695.0,3.60255,787.265,1475.0,10.37,220.877,5650.0,4.11,1.46
259606227,223.62771,-68.384542,-27.726,-28.852,10.1298877,4.796,634.0,3.76774,371.461,1223.0,9.4738,261.077,6802.0,4.05,1.9
179739873,213.667189,-41.559703,-41.282,5.229,12.9623248,3.564,2427.0,5.94559,69.6232,804.0,10.1115,212.894,5996.0,4.2,1.39
141074654,228.503044,-45.012267,-30.757,-31.14,12.5383316,3.084,846.0,3.44886,60.8025,777.0,9.8987,168.977,6018.0,4.3,1.23
420529106,216.133991,-52.831718,9.115,-87.437,9.5327064,2.55,1177.0,2.39108,22.3356,605.0,10.3012,70.5122,4504.0,4.58,0.72
313671132,202.157881,-62.169938,-36.779,-9.999,733.3796728,4.101,2996.0,6.17234,25.9335,628.0,10.0778,177.911,5878.0,4.29,1.22
47667,220.409244,-26.790781,-27.372,-7.584,17.2051468,1.464,1975.0,8.17561,18.2667,575.0,9.17446,176.365,6470.6,4.13,1.63
3728481,245.224446,-38.690224,-6.956,-14.509,3.1739329,1.192,1590.0,15.5264,68.2123,800.0,10.1676,360.452,4999.0,,3.95
368713985,220.299751,-32.363352,-12.794,-1.433,4.0947485,5.1910541,5981.4894009,17.3607607,2355.1265087,1776.737668,11.7584,758.968,5983.0,4.27,2.1987801
210441429,212.200442,-55.712303,-17.875,-4.693,2.4053036,3.3515613,11063.0791519,19.9376761,2283.8953939,1763.1481335,11.5744,441.968,5476.0,3.88771,1.84636
453668803,205.817879,-56.156449,-12.204,-15.041,3.9854465,4.5181131,8800.6144816,16.4220671,1257.4270919,1518.7645545,9.5687,191.372,5904.0,4.0,1.71105
392914193,218.729436,-34.057153,-11.889,-5.103,0.8778729,1.008516,1704.0444879,6.173706,7881.8722822,2403.1290748,11.5643,457.078,6210.0,4.18301,1.46319
121560868,225.706366,-40.167615,-9.733,-8.999,7.5837846,2.0598226,3059.0689425,10.7098887,817.5602045,1363.7968578,12.0824,793.88,6457.0,4.0,1.89487
366316586,219.042483,-34.496057,-13.287,-15.4,4.9486116,1.3297363,6987.092161,10.6945832,219.1762514,981.3368862,11.7803,260.813,5524.0,4.5045,0.912363
253126207,194.684003,-58.476742,-25.136,-7.411,17.4368079,4.3786259,15418.7232538,18.6840757,155.7889305,901.0603895,11.1102,366.686,6332.0,4.19731,1.47515
22560356,184.800928,-46.780305,-35.94,-11.74,5.9337178,1.089,36149.0,19.9345,3.66917,385.0,14.9074,233.338,3322.0,4.71,0.53
73310180,190.438688,-45.743629,7.469,-3.081,10.9799801,3.39,4626.0,8.3173,72.3255,812.0,12.4071,533.016,5754.2,4.2,1.34
243550555,206.394609,-42.826302,12.087,-11.587,11.5379235,3.661,1405.0,3.827,90.3933,859.0,10.9535,218.468,5835.0,4.45,1.01
124617560,200.007062,-34.634937,-26.964,-2.46,3.6462287,3.662,6153.0,14.2198,721.653,1443.0,13.2336,1077.53,5707.0,3.92,1.84
419503191,191.300944,-55.318965,-9.382,0.293,8.1618477,2.17,4647.0,11.849,150.654,976.0,12.5489,825.215,7238.0,4.25,1.59
464542805,156.512015,-56.329798,-31.729,6.778,13.0953097,1.925,3028.0,8.3339,21.487,599.0,12.0407,537.819,6103.0,4.13,1.54
272251987,187.583215,-59.413143,-10.783,-4.79,3.3047459,3.735,1724.0,4.70927,1949.35,1851.0,12.351,578.91,6636.0,4.35,1.3
304363215,164.927622,-58.659028,-13.43,0.828,19.3111424,3.92,18500.0,9.91342,30.3232,653.0,13.0093,466.577,5850.0,4.54,0.92
144321743,189.630031,-41.47389,-51.348,-60.418,729.9391752,1.515,10806.0,15.2287,7.21802,456.0,12.0263,214.986,5136.9,4.61,0.77
144077896,188.132336,-37.073844,-57.678,-13.15,2.7543175,1.471,1368.0,2.11364,36.9545,686.0,12.0438,75.4617,3573.0,4.7,0.54
308010949,167.212209,-54.315121,-0.326,0.938,3.4732477,2.541,6428.0,13.0505,935.315,1540.0,13.3562,1207.19,7081.0,4.21,1.63
170627138,185.624262,-32.33691,9.901,-17.38,10.9600975,6.171,4111.0,9.91407,215.895,1067.0,11.7921,580.95,5586.7,3.82,2.04
94012094,176.397049,-50.56653,-28.342,10.365,4.9156665,2.561,2218.0,5.59825,197.609,1044.0,11.4291,303.927,5656.0,4.28,1.2
438629686,201.899291,-46.386792,-3.815,6.665,19.6500878,2.277,2605.0,14.4539,64.2887,788.0,11.0608,1116.12,8968.0,3.88,2.85
377771417,154.698501,-62.793024,-12.165,2.438,7.447404,1.479,6142.0,13.1669,106.276,894.0,11.3329,639.815,7936.0,4.26,1.7
374155286,149.911356,-62.975497,0.749,-0.796,3.6850751,1.859,4456.0,10.2036,214.472,1066.0,12.3896,612.225,5860.0,4.07,1.57
363259409,147.396642,-63.494029,-7.587,5.722,5.0953453,5.025,5956.0,12.0431,1011.51,1571.0,12.1162,883.252,6269.0,3.79,2.34
131312528,191.679388,-35.418044,-13.029,-1.701,17.0116833,3.129,9188.0,8.55494,23.9943,616.0,12.2657,338.067,5668.0,4.53,0.91
289389326,202.23874,-56.782537,-37.379,-17.954,1.7988855,1.415,38230.0,13.2509,48.1876,734.0,14.9692,315.113,3458.0,4.63,0.62
91794828,171.473891,-53.310061,-4.548,-0.145,3.0589547,3.696,12864.0,17.6594,1967.9,1855.0,13.3831,1325.9,6821.0,4.11,1.78
48476908,150.153861,-34.681446,-52.296,25.232,4.7192771,1.594,2856.0,9.68968,515.984,1327.0,10.245,245.318,5990.0,4.00966,1.42
72123144,186.345676,-44.04327,-5.562,-4.906,7.0911739,5.635,8187.0,14.5208,1526.19,1741.0,13.4995,949.219,5924.0,4.2,1.37
463868678,154.896239,-57.071089,-4.05,1.067,5.7881587,6.879,1372.0,11.6578,1170.98,1629.0,11.983,1245.89,5668.0,,3.74
398945279,190.637818,-34.090596,13.377,-10.302,9.5098954,1.448,6596.0,16.5009,50.8044,743.0,12.8316,511.237,5478.0,4.31,1.14
241297273,203.604407,-49.291192,18.416,-25.581,8.4325164,1.731,8796.0,9.45527,26.3135,630.0,12.925,431.429,5300.0,4.41,0.98
49411575,205.607979,-29.800642,-7.042,-5.679,2.67581,2.288,9116.0,15.7041,709.373,1437.0,12.9822,1006.66,6171.0,4.07,1.66
361344753,143.94571,-60.083478,-21.907,56.456,7.5138657,2.121,1104.0,3.23033,42.4479,711.0,10.9743,151.511,5139.0,4.48,0.89
306249066,166.728463,-54.738876,-8.703,-10.253,26.1622122,3.631,6329.0,10.1227,44.9857,721.0,10.5353,221.906,6139.0,4.39,1.14
131195882,190.978266,-33.265959,-13.244,-10.268,0.9097915,1.044,3698.0,6.92737,1085.74,1599.0,12.9505,571.796,5822.0,4.39,1.09
22452837,184.349287,-46.173632,-4.111,-0.522,10.8089555,2.71,6392.0,11.7906,95.8499,871.0,12.9661,992.387,6876.0,4.27,1.49
166145361,205.923928,-40.041874,189.653,-97.776,2.2059167,0.9395169,2594.7383621,1.0369208,9.6425737,449.4361398,11.9686,16.9227,3087.0,5.07767,0.202097
325647810,187.441996,-69.651839,-0.521,15.671,3.8030207,2.537,2103.0,4.18884,221.979,1075.0,11.0686,174.42,5035.0,4.35,1.01
167573692,101.568127,-62.347402,-96.61,92.6,32.5444769,1.661,101822.0,11.9952,0.130568,167.0,14.6483,168.1966,3230.0,4.84,0.38
392027961,174.171991,-71.183844,-5.452,-1.667,1.5840089,1.134,1137.0,5.90757,296.761,1156.0,12.0139,447.901,5188.0,3.91,1.72
90048949,204.212654,-55.270452,-4.207,1.293,5.015806,5.154,4470.0,14.6529,2429.4,1955.0,12.9595,1310.99,7155.0,3.89,2.37
56884,220.652699,-25.55393,-16.314,-4.904,3.917482,2.619,8397.0,13.4773,511.088,1324.0,12.1967,662.96,6466.0,4.18,1.54
263207857,230.389105,-66.264426,-4.426,-5.116,12.2981251,3.98,14968.0,9.70951,95.5652,871.0,13.4442,536.703,5614.0,4.55,0.87
242532142,215.116596,-44.354316,-2.299,-4.811,2.5354002,1.744,11001.0,15.299,529.415,1336.0,13.2738,723.354,5526.0,4.17,1.34
400968492,167.584824,-69.344992,-19.052,2.612,11.1860909,5.989,4416.0,10.3662,353.841,1208.0,12.2525,741.795,6520.0,4.11,1.69
366315051,218.944637,-32.719293,-6.14,3.981,7.3144752,1.481,19146.0,13.336,17.6496,571.0,12.8314,390.235,5137.0,4.39,0.99
291668351,217.985495,-54.400652,-11.535,-8.849,12.9414603,3.75,13164.0,10.6791,58.6863,771.0,13.2079,514.266,5832.0,4.45,1.01
289076007,224.571478,-49.275979,-17.066,-8.895,3.1651539,3.416,8746.0,14.2867,1222.01,1647.0,11.1708,407.645,6396.0,4.15,1.57
403368444,229.883712,-73.522601,-4.264,-8.369,6.5568726,2.755,8511.0,12.6672,160.545,991.0,12.1404,534.334,6139.0,4.23,1.36
76706043,229.294897,-33.969293,-15.293,-8.876,2.3207203,1.797,12787.0,14.0426,135.481,950.0,11.7332,180.958,4390.0,4.12,1.2
426904354,237.006147,-66.810824,0.494,-6.004,2.5001306,1.61,16650.0,17.7461,570.926,1361.0,13.4146,1002.32,6158.0,4.2,1.42
149179763,81.700204,-65.289713,23.891,53.36,25.0709977,2.379,12286.0,11.9941,13.367,532.0,12.5738,388.523,5624.0,4.49,0.94
145804834,230.134223,-45.54122,-12.259,-8.158,3.5911377,1.623,13850.0,11.6235,184.928,1027.0,12.0846,358.155,6094.0,4.5,0.99
349503728,220.664082,-79.454095,9.298,-0.663,1.1235117,1.039,48991.0,12.5587,66.6916,796.0,14.9482,,3505.0,4.67,0.58
439381274,195.799598,-64.822103,-5.042,-3.144,4.315664,6.135,3530.0,8.30372,2834.56,2032.0,12.0669,580.371,6707.0,4.2,1.56
350432166,84.885928,-59.005736,-1.453,7.097,35.7890963,8.6915413,2255.7900517,9.2051754,95.0227177,796.2998086,11.2822,511.417,6218.9,3.96,1.90288
399195246,163.506946,-70.892253,-14.563,1.738,1.6930171,2.759,10940.0,16.2172,2086.88,1882.0,12.6705,755.87,6010.0,4.05,1.64
241592217,207.195682,-53.575927,-16.64,-2.216,3.8647617,4.038,7591.0,13.7097,1263.12,1660.0,13.2261,950.963,6119.0,3.98,1.83
374908396,88.963569,-65.507496,-7.453,-3.928,4.2807848,2.073,2031.0,2.8386,60.9199,778.0,12.8143,193.932,4354.0,4.59,0.69
260539542,96.949049,-54.279518,10.729,-3.447,37.8575614,7.424,5180.0,7.35774,32.4592,664.0,13.3296,750.839,5980.0,4.34,1.17
207937389,207.421621,-57.150013,-10.556,-3.771,3.1791661,2.844,16245.0,12.9563,1190.1,1636.0,13.0339,651.466,6452.0,4.43,1.16
443199889,198.888298,-61.443076,-24.117,-11.293,10.3031578,3.44,3072.0,11.0446,132.955,946.0,10.8833,398.406,6387.0,3.94,2.01
258409964,221.805701,-68.521148,-8.301,-9.675,5.4863844,4.339,8862.0,14.247,719.754,1442.0,12.9268,954.945,6498.0,4.15,1.61
148691985,231.025033,-39.909393,-17.699,-20.864,1.2864856,1.328,104433.0,14.0003,46.706,728.0,14.6186,158.097,3172.0,4.79,0.45
411463659,179.587735,-68.716999,3.148,-4.531,4.8934688,3.157,9659.0,15.84,975.759,1557.0,12.8709,853.667,6332.0,4.15,1.56
160442729,223.135822,-38.861661,-10.765,-17.589,4.3664669,2.004,26747.0,9.52505,20.3906,592.0,14.2251,233.304,3598.0,4.66,0.59
312612366,210.847138,-51.927424,-2.705,-0.467,7.7103227,4.406,6083.0,8.52513,410.215,1253.0,13.1227,713.493,6617.0,4.42,1.2
457446242,206.35273,-57.331284,-9.18,-5.896,3.4714821,3.245,9502.0,13.2477,1049.57,1585.0,12.716,690.045,6604.0,4.28,1.41
292349703,221.42572,-65.8513,-6.561,-7.466,5.8778295,3.392,1326.0,11.2784,316.166,1174.0,11.5555,854.397,5965.0,3.43,3.34
38584799,63.937745,-62.725017,-12.105,3.915,6.5479496,2.331,988.0,2.28629,98.978,878.0,12.1821,197.121,4853.5,4.61,0.73
400491269,166.596115,-66.703343,-6.54,-0.709,23.136755,7.179,2514.0,9.05398,245.088,1102.0,11.2405,681.143,7723.0,4.08,2.04
330424797,211.969321,-60.620203,-7.027,-0.44,8.6243051,5.584,9216.0,16.2074,3083.68,2076.0,12.363,700.825,7944.0,4.39,1.47
209054294,209.796777,-54.762928,-7.079,4.577,3.5171227,2.327,4327.0,14.6605,541.267,1343.0,12.3531,914.054,6386.0,3.88,2.16
256124756,199.577115,-59.758683,-21.548,2.885,2.231293,1.796,16216.0,15.38,621.755,1391.0,13.4658,782.642,6356.0,4.38,1.19
460316238,222.562817,-49.596217,-8.327,-7.902,4.140097,2.896,40878.0,16.9028,206.767,1056.0,13.4986,453.793,5359.0,4.57,0.82
446918603,232.605222,-67.938798,10.159,1.614,8.0136668,4.056,7657.0,11.825,191.471,1036.0,12.4865,597.698,5831.0,4.17,1.4
167654347,102.540676,-63.465599,10.318,40.495,16.9356875,3.256,2618.0,3.59731,26.8131,633.0,12.392,201.413,4758.0,4.62,0.71
241525834,206.54904,-53.357187,8.22,-11.375,1.9647786,1.586,60692.0,15.9566,39.1755,696.0,14.85,297.833,3314.0,4.62,0.64
23111,219.53997,-27.418351,-19.312,-3.935,3.3421583,1.284,14573.0,16.3017,132.245,944.0,13.0934,850.423,6022.0,4.15,1.46
332887363,216.321837,-51.818041,-7.716,2.322,4.8332515,4.323,5964.0,14.6312,907.188,1528.0,12.7886,1015.39,6431.0,3.9,2.11
149450435,85.08377,-60.917584,-5.323,26.231,42.7305626,5.591,2711.0,4.03815,10.2931,499.0,12.5687,308.178,5247.0,4.56,0.83
346855283,280.882334,20.560674,-4.066,-8.512,17.7505864,5.578,1395.0,4.72963,165.508,999.0,9.56062,191.472,6967.0,4.34,1.38
439943973,1.21215,42.868196,89.054,7.333,3.9963956,3.878,635.0,3.52475,736.757,1451.0,9.65566,174.397,5684.0,4.08,1.52
440150441,5.462265,42.77064,-18.029,3.786,20.86399,5.624,1040.0,3.8434,75.5957,821.0,9.99685,185.35,6153.0,4.35,1.2
258940847,9.208188,24.267798,3.078,-45.825,5.9867942,0.904,1170.0,10.5818,194.213,1040.0,9.7664,201.21,6336.4,4.26,1.37
64837857,338.805332,54.773557,12.303,-0.578,20.3292125,6.584,10524.0,14.2065,162.179,994.0,10.0252,237.169,6500.6,4.32,1.37
64837857,338.805332,54.773557,12.303,-0.578,30.5055627,6.967,1773.0,5.65993,221.595,1074.0,10.0252,237.169,6500.6,4.32,1.37
64837857,338.805332,54.773557,12.303,-0.578,8.9965133,2.842,988.0,4.26079,160.463,991.0,10.0252,237.169,6500.6,4.32,1.37
64837857,338.805332,54.773557,12.303,-0.578,,6.426,1437.0,5.18833,77.417,826.0,10.0252,237.169,6500.6,4.32,1.37
283884522,2.214012,33.878756,67.251,-40.142,3.8388774,2.391,350.0,1.94873,370.484,1222.0,9.1993,97.8683,5745.0,4.44,1.01
150901009,4.182463,20.856765,382.957,15.335,,2.623,1000.0,2.4364,60.1386,775.0,9.1129,50.2297,4859.0,4.59,0.75
278726770,99.411971,-57.087293,5.936,9.719,9.5160627,1.832,487.0,17.807,23.0984,610.0,10.1032,673.028,4481.6,,8.18
304690618,278.028578,-67.664501,1.613,-37.935,6.8672313,2.858,732.0,2.31017,123.542,928.0,10.1763,127.16,5564.0,4.51,0.91
304690618,278.028578,-67.664501,1.613,-37.935,12.9587054,3.598,1007.0,2.49711,61.6019,780.0,10.1763,127.16,5564.0,4.51,0.91
96475638,264.966891,-50.574825,-18.565,-47.494,4.0610981,1.964,558.0,2.57627,306.57,1165.0,8.5861,96.6949,6193.0,4.38,1.16
292221593,278.680624,-65.95319,17.99,-33.993,5.6494351,5.214,200.0,3.74551,730.055,1448.0,8.641,280.1428,5764.0,,2.95
272768631,278.41157,-35.348041,66.532,-37.671,7.3120981,1.428,1655.0,3.45268,58.7812,771.0,10.2443,101.511,5159.0,4.57,0.8
82128636,124.110352,-46.429818,-15.594,14.876,7.4760689,1.5699592,1443.0305627,14.1742091,1663.7503613,1628.8901244,8.8252,237.035,6680.0,4.20036,2.3351099
468178519,314.381155,-86.61053,19.428,-31.796,2.9852193,3.7760499,12776.05708,17.0487122,1524.9617185,1593.8024312,12.0054,522.201,6116.0,4.15621,1.48347
355895977,190.769321,61.601738,-14.233,-40.079,10.5789534,2.8444195,1530.5878174,3.0009044,45.8125278,663.5380216,11.7085,190.991,5164.0,4.61221,0.765045
418343229,84.856001,74.767411,9.908,-147.285,0.2939493,0.5422359,746.4231884,0.9372852,363.4366793,1113.594144,10.8861,21.182,3359.0,4.89202,0.33188
415732733,142.031271,78.944752,9.295,-15.039,,7.1157207,3065.8159708,5.6562862,1.7268018,292.3683615,10.594,393.5746,6487.0,4.438,1.0
147561732,143.137378,69.729484,-32.041,-40.8,,18.1537085,1602.3801725,9.531746,2.946782,334.1617606,8.03278,157.48,6534.0,3.84827,2.2886801
192014454,103.906879,42.042931,-86.125,-92.025,735.797917,5.9484218,479.47449,2.7674128,0.6531366,229.2824174,8.89177,109.972,5972.63,4.28725,1.24541
256429408,325.003248,69.086612,-1.641,37.14,,16.657231,789.17357,4.5545799,8.5317587,435.8924938,8.43041,126.959,6477.0,4.16898,1.56674
161169240,339.35783,-53.31905,70.376,-63.345,,6.6621453,5126.8337118,8.6506071,72.9167674,745.2922434,12.122,466.165,5952.0,4.32279,1.19221
206361691,356.628534,-48.958006,-84.295,29.532,718.652003,14.6548943,479.4666113,3.447372,0.8549995,245.2512392,8.3408,98.2118,6002.0,4.1943,1.3949
333736132,170.276336,-26.066616,-43.452,-13.511,731.9966539,2.892543,16102.9689949,10.6774533,9.8437073,451.7617145,12.0742,183.078,4722.0,4.55866,0.756773
126797048,137.046678,-50.613758,-6.462,-26.792,,22.9026501,2389.5186523,9.3912424,2.1568906,309.0841804,8.8855,187.473,7271.0,4.15114,1.7819099
53843023,327.638875,-26.556512,9.312,-13.399,,2.4755873,1566.5840348,3.1919762,16.5103821,514.1135268,10.3852,92.1219,4713.0,4.49053,0.815268
331644554,330.55306,47.090352,5.18,0.855,,6.6644694,1352.2809088,6.3590858,1.8314743,296.7016455,9.61487,323.808,8450.0,4.31188,1.67454
99989903,172.258188,63.573608,105.38,29.96,19.7468103,7.1658967,276.3656087,2.6201221,125.152068,853.059369,7.2861,68.305,6439.2,4.25521,1.4073499
452920657,8.334322,59.109923,22.964,16.086,,5.1715272,12885.3671957,11.6792669,15.6664583,507.4140128,12.6973,153.244,3907.0,4.59828,0.663933
141522677,101.546921,78.50475,3.334,11.959,,5.4653921,1323.0928698,6.1245707,1.5465501,284.4204055,9.40853,175.659,6608.0,4.32886,1.3326
423360793,14.901911,-1.326372,109.283,2.856,22.6957088,5.3266755,309.0178416,2.2731788,69.1573302,735.4942881,7.848,70.1908,5988.0,4.28183,1.2555
