tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
1,213.078772,74.411791,-79.455,39.548,4.9877056,2.2769107,1192.3398198,2.4703077,56.0452278,697.8376698,11.3069,95.2649,4336.0,4.62012,0.668693
1,213.078772,74.411791,-79.455,39.548,1.8290294,1.6679098,704.8493933,2.1268375,213.5233995,974.9472494,11.3069,95.2649,4336.0,4.62012,0.668693
0,141.721087,61.698996,-12.552,-19.926,9.573548,2.036,2788.0,15.6118,275.837,1135.0,9.5173,248.695,6505.0,4.04,1.83
0,160.229227,35.913354,-48.379,-72.308,5.34326,1.426,6980.0,10.4171,52.9343,751.0,10.1883,191.532,5776.0,4.25,1.26
1,142.743406,26.539995,-7.999,-39.545,3.2087149,1.639,1960.0,12.3921,455.479,1287.0,9.1824,229.067,5971.4,3.77,2.26
1,44.262014,-56.191869,-36.676,50.599,4.1374379,1.8454937,1125.5354645,2.6757659,168.3361754,918.6796864,8.1796,38.5653,5058.0,4.51761,0.802633
0,161.42778,69.20078,-23.372,-1.811,9.62517,3.725,540.0,2.03371,170.739,1007.0,10.2728,164.178,6149.0,4.57,0.93
0,260.762886,63.110741,-20.567,-6.634,48.4808217,8.081,110.0,2.36501,36.5063,684.0,9.05769,247.435,6153.0,3.72,2.47
1,164.856336,-56.623556,-416.88,-119.71,55.087,5.709,2509.0,4.36639,16.5899,562.0,7.8436,36.9941,5175.0,4.51,0.87
1,203.397486,49.060843,-33.034,-68.024,8.7655468,4.0264463,572.6986983,3.3302665,228.9130329,992.0587214,9.69924,155.791,5707.0,4.21803,1.29921
0,184.3669,19.839989,-35.126,-3.673,2.7917911,1.4664254,1018.9771433,6.0002066,1003.8358436,1435.6065273,10.0721,183.175,6071.0,4.36,1.16271
1,175.550536,26.703067,895.047,-814.031,2.6438856,0.9689289,6404.7051471,3.812114,29.4322068,594.0533593,8.40346,9.75321,3456.0,4.8,0.425432
1,162.776697,25.641065,-92.839,-23.217,3.6451549,2.055,780.0,2.99324,283.719,1143.0,8.6259,82.3432,5922.0,4.43,1.05
1,162.776697,25.641065,-92.839,-23.217,1.0376109,1.588,210.0,1.53671,2287.71,1926.0,8.6259,82.3432,5922.0,4.43,1.05
1,211.093937,46.519283,-27.345,-27.119,8.0214735,3.2087652,882.3089291,2.3381058,69.7589934,737.0887807,10.5191,113.181,5165.2,4.59,0.784618
1,211.093937,46.519283,-27.345,-27.119,0.4378083,1.1404291,290.8856184,1.374002,3369.4605233,1943.1657306,10.5191,113.181,5165.2,4.59,0.784618
1,167.232915,34.303015,-9.033,-40.835,7.093853,2.5107626,284.2381135,1.6277147,163.4661355,911.9619079,8.3662,62.1274,5690.0,4.48062,0.956941
1,171.274935,41.028021,-1.088,13.243,4.1244833,3.567,9590.0,12.4249,459.542,1289.0,11.1065,277.278,5634.0,4.24009,1.26
1,175.575599,23.027033,-205.015,41.426,10.6439385,2.713,1240.0,1.98891,10.7276,504.0,9.85623,30.6796,3815.0,4.69775,0.55
1,166.118147,30.458576,-163.272,-40.435,15.1512051,2.3438166,4955.304292,2.8411799,2.1462129,308.7009384,12.6196,55.5211,3272.0,4.82521,0.401575
1,201.282626,38.922367,-124.713,-27.377,0.54937,0.883,370.0,1.53904,1407.22,1706.0,9.0363,42.5775,4612.99,4.56172,0.74
0,171.59704,28.056535,-17.679,-3.216,2.1075001,1.9093483,4256.1743008,11.7706128,3058.1088297,1896.6316071,11.6735,556.917,6351.66,4.13453,1.59204
1,183.36604,23.055687,-36.695,2.792,4.6170519,3.555,12210.0,12.4681,447.82,1281.0,11.5384,321.084,5797.0,4.36164,1.11
1,352.172541,-34.49141,111.364,-2.588,4.5320502,2.3754425,7874.5852788,7.0590799,123.9023995,850.9218562,10.4654,96.2338,4983.0,4.61445,0.805573
1,188.266205,44.915367,-11.641,8.065,1.3273482,2.083,18850.0,15.4709,1378.13,1697.0,11.6281,294.419,5555.05,4.36832,1.07
1,188.922358,27.214377,-45.874,-10.766,3.7130701,1.654,19610.0,11.7215,55.9743,762.0,11.1237,128.23,4719.0,4.49738,0.81
0,286.592985,56.629312,-13.704,-41.7,0.798,0.679,190.0,2.95586,898.537,1525.0,9.91892,285.002,6194.2,4.0,1.84
0,276.379287,63.488103,1.579,0.632,2.555332,5.14,6550.0,20.5128,4328.46,2259.0,10.8946,617.233,6454.0,3.77,2.48
0,257.139454,78.587055,10.3,14.6,22.7873,5.334,410.0,2.42982,57.1127,,9.303001,117.652,5845.0,,1.16
0,267.520221,54.636127,24.675,-11.924,3.09374,2.451,150.0,1.72207,936.396,1541.0,8.98018,160.295,6610.0,4.24,1.47
1,187.686721,27.452002,50.543,-33.934,4.860673,2.632,6140.0,11.4272,292.245,1151.0,10.5268,248.504,5778.2,4.16,1.4
1,168.637658,25.710596,-107.534,48.662,9.4893231,2.757,940.0,2.4304,41.924,708.0,6.9859,21.5618,5120.0,4.6,0.77
1,196.21972,63.753261,-65.327,-123.081,38.8135498,5.944,9593.0,8.20695,9.29717,486.0,9.7722,71.6456,4760.0,4.49,0.82
1,197.731229,61.744849,4.548,16.362,22.8085719,3.847,977.0,2.45459,14.6287,544.0,8.9754,59.4314,5182.0,4.55,0.82
1,292.458821,62.529189,20.957,-6.056,4.1419805,2.3809654,10130.9411804,12.9812632,462.8529919,1182.988488,11.2086,265.471,5418.3,4.31,1.15614
1,191.981531,9.749418,-1008.6,-459.8,1.467119,1.0069313,1550.632368,1.3241394,39.492214,639.3631768,8.8223,8.07426,3297.0,4.89,0.331472
1,241.562248,69.621802,-13.263,23.836,9.0941239,4.389,2570.0,8.09838,180.272,1020.0,11.1315,369.986,5759.8,4.07,1.56
0,21.650295,-72.748874,76.603,20.878,3.4307565,3.1443388,9664.2985634,29.7749124,4956.2460141,2139.9713716,8.3291,213.024,6270.0,3.61332,2.72192
0,226.181249,38.605375,-15.53,34.152,9.7815625,3.736,20040.0,18.205,225.192,1079.0,7.0166,50.3098,6327.16,4.37297,1.21
1,205.454246,-0.128171,-10.892,-24.685,3.6935997,4.466185,8580.4318905,17.0086591,1639.1071763,1622.8246189,9.87229,251.303,6097.47,3.99566,1.78076
1,245.907924,54.690077,-38.232,73.206,20.3807824,6.6590149,2371.5221505,8.2227994,153.5184581,897.7592727,9.29416,191.649,6351.0,4.12,1.61988
0,245.907924,54.690077,-38.232,73.206,1.7727505,1.519,243.0,2.73549,2981.98,2058.0,9.29416,191.649,6351.0,4.12,1.62
1,246.69204,51.041133,-5.666,11.996,2.1747062,2.846111,11173.1929564,14.231871,1622.2528254,1618.6367047,12.423,575.889,6046.76,4.28918,1.2561899
0,117.657401,-70.533461,-14.67,33.139,4.8170684,3.1822663,23137.3629965,24.4342674,952.2769628,1416.8065929,10.0433,247.441,6380.0,4.24852,1.44956
1,195.981836,30.640145,-5.106,15.64,7.8456075,5.892,7020.0,14.2866,718.188,1442.0,9.8469,240.726,6266.0,4.08874,1.65
1,213.14386,47.014783,-29.681,11.079,4.3011975,2.982,22050.0,15.3684,185.119,1027.0,12.4474,347.85,5115.16,4.34437,1.03
1,201.962655,9.030644,-23.976,-7.518,9.5739531,4.172,3170.0,12.4956,354.639,1208.0,9.26733,223.465,6115.0,3.87646,2.05
0,287.894787,66.328065,0.744,-14.996,9.1469122,4.618497,8770.0961182,12.7002634,235.6892132,999.320223,12.6445,627.627,5954.0,4.26,1.2752
1,209.388645,43.49331,-134.791,-44.294,3.2130578,2.169,22530.0,11.0975,118.075,918.0,11.7551,142.751,4652.87,4.61265,0.7
1,257.954965,54.527848,-61.625,211.315,3.9306746,1.4305142,1637.1984269,1.7902006,17.7418678,523.4432264,11.8467,47.2496,3512.0,4.81618,0.411452
1,23.52145,-14.419149,11.168,14.047,35.4557945,3.867,9890.0,8.9807,9.24196,485.0,11.6235,190.422,5076.0,4.53,0.83
0,204.440006,48.250123,-41.754,6.45,5.4809161,5.031,2770.0,8.64837,856.944,1507.0,10.5038,296.945,5923.0,4.05,1.62
1,24.354462,-45.677794,25.243,20.597,0.9414525,2.05,11445.0,15.342,4266.74,2251.0,8.8287,123.483,6400.0,4.36583,1.35
1,211.459347,16.99237,-45.626,-12.311,1.2436239,1.211,1790.0,3.89334,435.33,1272.0,11.3719,165.105,4968.8,4.5,0.84
1,205.353953,17.686872,-73.224,-80.738,1.3641482,0.952,7820.0,19.5876,852.162,1505.0,10.6503,176.833,5347.0,4.33,1.08
0,234.099145,57.890738,-15.762,15.996,197.0336254,7.338,11900.0,12.0713,1.65744,316.0,10.9374,210.486,5616.4,4.44,1.0
1,279.831764,69.522873,12.12,-12.156,63.4839358,5.457,5357.0,11.1495,23.786,615.0,9.93689,224.385,6415.0,4.26,1.4
1,51.750188,-63.500166,355.084,-247.46,35.6134391,3.512,1575.0,3.12194,10.8612,505.0,6.9934,16.32,4628.53,4.32239,0.71
1,51.750188,-63.500166,355.084,-247.46,7.7897726,2.376,194.0,1.00084,144.765,966.0,6.9934,16.32,4628.53,4.32239,0.71
1,226.456731,64.047682,-122.326,110.588,1.0662082,1.142,151.0,1.0883,876.703,1515.0,7.7885,45.864,5668.0,4.51,0.93
1,264.26302,53.021275,-4.289,7.0,5.6442112,2.980996,4136.2010063,11.4462895,854.7074229,1379.0312841,11.5429,527.995,6310.0,4.1,1.63591
0,273.580728,57.992976,-4.935,20.049,1.42611,1.788,1890.0,9.21032,11388.0,2877.0,11.2542,383.432,6404.0,4.31,1.32
1,284.443905,69.570837,-5.575,-3.373,1.6453265,2.59,19310.0,19.0536,1816.48,1818.0,12.2856,559.068,6023.0,4.25,1.32
0,295.558877,59.589129,-3.497,-0.633,18.10671,4.562,10340.0,19.3734,199.63,1047.0,12.2339,775.054,6615.0,4.14,1.65
0,251.235703,77.344038,2.762,-0.365,3.40612,1.714,1740.0,8.60495,985.653,1560.0,11.5906,526.243,5955.3,4.06,1.67
0,249.519983,77.756401,-4.924,39.626,3.801591,2.752,18950.0,14.4297,395.697,1242.0,12.8746,565.519,6051.0,4.48,1.01
0,110.369675,-45.567737,-9.997,11.584,1.1203828,1.665,1901.0,5.96207,4388.96,2267.0,10.2761,294.281,6564.4,4.26,1.47
1,134.089246,-12.930644,30.75,3.168,4.5063838,2.0392007,12522.9613662,5.5521734,17.943561,524.924579,13.3462,115.369,3477.0,4.74303,0.493576
1,304.665223,66.155954,0.54,-3.806,6.5440665,3.777,6060.0,14.1513,318.224,1176.0,11.9742,560.901,6232.0,4.03,1.76
0,156.250032,-60.575142,-21.982,9.122,5.547485,5.412,3350.0,11.48,3368.08,2122.0,10.4748,521.829,7397.0,4.1,2.04
0,48.370422,75.268379,48.29,14.617,48.5340395,6.661,62170.0,26.827,0.0730269,144.0,10.1374,158.493,5937.0,4.44855,1.03
0,48.370422,75.268379,48.29,14.617,48.5338626,6.137,4730.0,7.9008,2.2453,341.0,10.1374,158.493,5937.0,4.44855,1.03
1,144.5553,23.546746,-64.433,-41.485,45.5221456,4.3839392,3028.5453279,9.7055757,51.0073705,681.5974916,7.4098,79.6682,6303.91,4.11765,1.61034
1,299.426847,40.143346,35.427,18.828,29.0902271,4.6769826,37562.3332736,12.1826517,2.600601,323.8830195,12.5826,128.438,3854.0,4.63619,0.617863
1,36.775811,-50.284425,59.958,24.743,10.0205998,5.7591694,8218.1442865,11.7679183,211.7916534,972.9644217,9.6411,157.963,6038.0,4.35513,1.27527
1,67.418582,-28.197215,5.777,16.81,3.0566277,2.3926375,12517.5203529,12.5182693,606.6634527,1265.7755651,13.2554,623.232,5735.0,4.41,1.03865
1,140.087589,-31.269212,-20.014,21.252,1.3666563,1.967,21070.0,15.437,1310.22,1676.0,13.1758,555.134,5790.4,4.44,1.02
1,180.208788,-46.13642,-6.082,0.801,1.6091845,1.63,13450.0,16.7675,1054.66,1587.0,13.174,960.109,6393.0,4.24,1.43
1,68.136479,-38.968297,-0.767,5.443,3.8404319,5.242,3580.0,12.3434,1599.92,1761.0,11.8831,715.383,5909.0,4.42,2.04
1,180.165072,-45.799456,-8.604,-2.95,4.3247708,4.267,6380.0,17.0257,1080.87,1597.0,11.1138,564.409,6457.0,3.9,2.13
1,188.386428,-10.146214,-96.647,-9.483,5.72226,2.648,25549.0,12.8433,37.0251,687.0,10.418,64.7414,4233.2,4.64,0.73
1,168.292908,-17.657779,6.008,-7.754,9.6246665,4.297,10230.0,12.3182,121.918,925.0,11.5688,310.841,5473.0,4.26,1.2
1,199.433742,-47.237575,-15.976,0.505,5.4774433,5.277,9010.0,20.3433,1506.5,1735.0,10.7316,538.11,6942.0,3.94,2.09
1,4.146347,-10.976423,1.827,-1.504,3.65688,3.542,7040.0,12.8031,903.013,1527.0,11.7083,524.993,6239.0,4.15,1.53
1,96.744643,-46.821364,0.077,20.496,4.1536624,1.702,12310.0,12.7595,278.886,1138.0,11.3187,303.941,5818.8,4.24,1.09
1,359.900874,-35.031335,109.747,7.614,8.1587261,4.288,15337.0,12.7393,209.118,1059.0,9.1468,89.9606,5600.0,4.50501,1.0
1,170.324325,-22.388177,-24.166,0.929,5.4161129,3.385,14310.0,13.3752,232.397,1087.0,13.2958,642.884,5652.0,4.36,1.1
1,61.657801,-25.349667,3.997,9.892,7.8181434,4.98,3650.0,9.95177,266.851,1125.0,12.5757,679.761,5549.0,4.0,1.64
1,126.337825,-11.500989,-5.388,-0.587,5.4053583,4.859,6770.0,13.4237,857.119,1507.0,10.5579,343.08,6410.0,4.14,1.59
1,102.847425,-29.058655,-16.382,-7.264,3.3489038,3.3546298,10987.1747675,13.011038,740.224566,1330.3337928,11.8656,389.57,5711.0,4.27,1.2295901
1,103.517356,-27.050416,-0.139,-4.758,4.1933422,1.8220996,4804.157266,11.5425702,1300.3125192,1531.5517841,12.2309,737.668,6405.0,4.13,1.6277601
1,108.452399,-33.437346,0.759,-2.879,2.2920348,3.1812507,10585.2906021,13.2497142,1637.2058065,1622.3537935,13.1472,800.377,6208.0,4.31,1.26526
1,109.104521,-31.244395,-2.42,2.44,1.888231,3.6693894,4358.3260875,14.4776426,14536.662674,2800.5022616,12.4539,1458.83,8549.0,4.11,2.12128
1,296.688442,-63.565649,19.406,-12.796,1.82069,3.049,12340.0,15.6593,2440.7,1958.0,12.0457,514.555,6155.0,4.24,1.35
0,167.582816,-58.982985,-10.042,4.282,3.39829,2.634,4340.0,7.06633,662.808,1413.0,12.2876,477.322,6271.0,4.45,1.09
1,195.794015,-41.384862,0.043,-5.784,4.2337078,2.008,7690.0,19.6222,822.444,1491.0,11.3287,410.149,6333.7,4.21,1.46
1,357.879198,-39.907121,-56.853,-88.865,3.9227122,2.555,11953.0,7.23153,235.573,1091.0,10.2499,87.5953,4800.0,4.53527,0.64
1,200.634864,-44.688839,-3.451,-7.915,2.5441537,2.128,6780.0,10.5577,476.965,1301.0,13.2755,748.585,5652.0,4.2,1.31
1,209.51701,-30.348153,-4.362,-5.087,5.17958,4.524,7620.0,14.829,669.018,1416.0,12.1577,663.231,6116.0,4.07,1.65
1,112.419225,-29.937916,2.67,-5.024,4.5768651,3.5592795,10869.4903086,19.1571223,1547.1013862,1599.5559785,12.3213,878.521,6687.0,4.09,1.78295
1,114.283382,-32.755419,-6.283,0.531,4.2042078,2.124,12080.0,12.1025,355.909,1210.0,12.9264,609.838,6781.0,4.54,1.07
1,147.580067,-66.113925,6.051,-15.398,2.8240691,3.808,8970.0,17.7861,4913.69,2332.0,8.0552,170.696,8004.2,4.2,1.84
1,135.416303,-20.720369,-9.984,1.128,2.3447752,1.814,15340.0,13.4487,320.327,1178.0,11.9397,305.603,5515.0,4.39,1.04
1,89.598895,-30.811799,-16.881,-7.371,1.3372349,1.7026098,1226.6760556,3.0265786,886.9841113,1391.8701134,12.3686,280.555,5111.9,4.5,0.860256
1,163.788852,-0.737066,-28.12,24.033,4.1117731,2.1575648,22017.8853537,15.4112805,268.7176151,1032.6277308,12.3353,325.377,5424.8,4.49,0.916164
1,320.762876,-40.048439,-3.337,-39.852,2.278575,2.159825,13638.9588751,14.7731999,775.8848566,1346.0744113,12.3119,355.513,4879.0,4.5,1.21163
1,176.628323,-33.860076,-35.023,-4.597,3.8537616,3.392,18650.0,14.7144,471.61,1298.0,13.1648,585.77,5697.0,4.39,1.06
1,358.668877,-37.628224,247.615,-69.801,0.7920646,0.466,1464.0,12.9674,1013.69,1571.0,9.1031,80.4373,5422.0,4.42223,0.98
1,223.658719,-38.744547,0.723,-1.53,2.8786641,2.207,8710.0,12.863,471.142,1297.0,12.1014,508.885,6017.0,4.22,1.35
1,171.845053,-44.088703,-8.427,-2.262,3.8186276,4.282,3240.0,11.3749,1200.24,1639.0,12.0233,757.84,6090.0,3.88,2.03
1,127.38723,-12.944768,-13.184,-3.821,5.6107737,6.3384834,6651.6899169,18.3701736,1486.8578958,1583.7517779,11.3299,627.066,6013.5,4.17,2.21327
1,100.571247,-29.77678,-4.344,5.595,3.2633165,5.2814337,5011.5725027,15.0902486,3163.3762217,1912.7466985,12.941,1342.29,6561.0,3.93,2.08347
1,215.122762,-31.20207,-21.736,-0.858,4.5111234,4.525,11170.0,18.5483,1085.35,1599.0,10.5288,356.391,6540.6,4.26,1.71
1,141.920643,-19.347648,-6.078,1.723,4.4352884,1.89,6410.0,11.2110231,196.663,1365.1232387,12.2682,609.128,6245.0,4.24,1.38
1,60.948278,-19.056818,-12.664,-14.115,2.3506186,2.369,15940.0,12.801,570.233,1361.0,11.7076,279.485,5593.0,4.46,0.97
1,116.370721,-52.383259,-5.675,11.296,0.9466787,1.09,16490.0,14.6661,1220.35,1646.0,12.4933,415.135,5707.0,4.39,1.07
0,177.494824,-63.949071,-9.897,1.268,2.8970202,4.1502336,3080.9239308,,631.5687933,1278.5711929,8.2376,3847.17,8862.0,4.1,
1,5.160562,-23.935789,-1.4,-18.3,4.8996461,3.07,10957.0,15.9746,259.864,,10.248,211.877,5940.0,4.23158,1.5
0,95.102051,-66.400466,34.203,53.698,1.13305,1.073,100.0,2.16887,925.999,1536.0,8.5122,153.896,5883.8,3.77,2.1
0,122.61813,-65.852379,-8.549,-7.848,1.6563738,1.741,246.0,1.42047,1000.88,1566.0,9.8146,130.335,5614.1,4.34,1.02
0,159.580056,-61.289786,-20.972,7.572,6.0988471,5.408818,8857.7284148,24.9943945,1423.581832,1566.6261042,10.9572,525.922,7023.2,4.11,1.82219
0,137.66287,-64.471528,-14.832,-21.967,1.57363,2.558,710.0,7.59717,18801.9,3262.0,10.6707,279.155,5342.5,4.01,1.66
0,217.279625,-43.361979,-33.265,-18.453,10.8458712,3.379,3120.0,21.6846,878.752,1516.0,8.4672,230.033,6670.3,4.29,2.56
0,156.738469,-60.665225,2.8,8.5,12.0077462,2.818,2921.0,,115.384,913.0,8.9301,,4990.7,,
0,88.071315,-70.920308,-11.765,-40.92,3.6473383,4.4572847,162.7642577,1.9083777,1104.8893752,1470.447248,10.1302,219.482,5928.0,4.24,1.47579
1,24.605139,-55.772001,96.163,20.946,2.0727598,2.619,14761.0,14.2954,1414.87,1708.0,9.9696,151.068,5640.0,4.43703,1.13
0,189.810101,-69.542013,-13.675,-2.364,1.41144,2.509,414.379,,20094.8,3316.0,8.4215,362.573,9208.0,3.85,
0,154.996219,-79.802603,-29.071,-12.333,6.89132,5.369,5940.0,11.3151,673.704,1419.0,10.5,241.981,5488.0,4.14,1.41
0,215.145569,-41.983318,-6.986,-3.886,0.6923563,0.803,810.0,10.6207,14950.4,3080.0,9.5187,253.478,6422.1,3.86,1.85
0,206.105083,-40.336403,150.065,71.874,16.3152,1.992,2500.0,2.23088,26.312,630.0,11.1825,22.4731,3625.0,4.81,0.31
0,213.978422,-62.906643,-59.783,-3.942,0.88958,1.844,1240.0,3.8492,4433.23,2273.0,10.4877,191.877,5586.2,4.21,1.11
0,134.966386,-67.955597,-19.821,-15.188,14.5187891,2.897,429.0,3.60283,43.2598,714.0,9.4845,206.826,5844.8,4.13,1.79
0,166.085979,-67.991833,7.241,14.358,3.2242808,4.3100077,868.6214414,8.5752112,527.6121099,1222.3580538,11.0897,407.801,4866.2,,2.62415
0,228.629109,-43.387085,-6.688,-15.529,1.76447,2.749,2640.0,27.921,17578.1,3207.0,7.185,326.628,8049.0,3.3,5.08
0,221.343502,-54.761146,-15.989,-1.662,12.6534664,4.0982077,27095.439949,20.5105778,106.7171624,819.7441326,10.163,158.09,5394.6,3.77,1.18915
0,223.151952,-61.568677,-6.158,-7.883,2.2778177,3.212,880.0,,95451.3,4896.0,8.177301,401.097,9096.5,,
0,222.333572,-60.080256,-153.952,-86.496,2.6855915,2.0491187,488.2401788,3.5729712,1856.700481,1674.1918061,8.5941,106.955,5796.0,4.14,1.51715
1,353.033186,-21.801201,-96.775,51.24,14.278122,8.6972718,827.9264426,8.3566078,91.6541814,789.1468373,7.3566,95.5483,5105.0,3.39182,2.90324
0,194.769773,-57.253713,-6.326,-20.071,3.217824,1.735,1288.0,5.84702,227.191,1081.0,10.3345,247.145,5418.0,4.17,1.67
0,168.076087,-60.93258,-65.356,13.636,2.8319354,3.21,780.0,4.18335,914.113,1531.0,10.2081,205.367,5408.7,,1.48
0,216.147711,-60.383601,-2.1,-2.2,17.0614756,3.384,2730.0,17.1048027,425.8669904,1158.6125921,9.5918,437.902,9184.7,4.09,2.14183
0,161.140515,-59.737608,-7.582,2.92,6.0783344,4.8904528,16168.288913,16.9877965,235.1310083,998.7280008,5.666,2503.46,8719.5,4.08,1.0
0,161.046711,-59.92517,-18.128,4.679,1.30924,2.535,3370.0,,52079.9,4208.0,9.8678,395.582,8832.5,4.26,
1,2.271509,-27.121745,692.255,90.142,10.2150168,1.9683066,994.1089045,1.4777754,7.4195034,420.9334696,9.92801,23.7262,3763.0,4.83739,0.447336
0,218.270079,-43.298512,-28.197,-25.698,9.27898,6.514,9020.0,15.0807,1058.72,1589.0,10.9805,343.388,5898.8,4.08,1.45
0,127.281049,-57.194209,-16.422,-22.274,6.1110945,4.2566318,1098.152672,5.873208,249.203041,1013.3467617,10.3349,162.148,5725.0,4.54,1.07235
0,168.871533,-44.428987,-12.725,-24.449,0.5646193,1.295,510.0,3.01498,8493.1,2674.0,10.361,252.81,6237.0,4.24,1.3
0,190.132487,-48.740903,4.353,0.291,2.2818488,3.973,1483.0,7.2854,2351.9,1940.0,10.1854,299.378,5368.0,,2.15
0,176.866343,-64.882975,-6.47,0.078,3.4551479,5.7444704,5191.7260014,,499.3447666,1205.6461821,10.2581,1541.16,8046.5,4.12,
1,80.105873,-59.895433,45.702,58.455,104.8729635,6.554,12183.0,10.223,2.75278,358.0,10.0391,102.27,5350.0,4.52347,0.88
0,158.670633,-59.748482,-15.942,7.618,3.7899524,5.5268401,4345.4373432,11.7871267,602.1590809,1263.4194534,10.1574,171.127,5579.5,4.22,1.10456
0,169.958638,-51.866071,-45.152,-1.157,6.6570835,5.285,7164.0,14.8934,528.884,1336.0,10.1405,268.254,5805.6,4.13,1.73
0,162.91688,-44.984741,0.555,-7.807,4.31224,2.704,4990.0,12.3576,664.873,1414.0,10.5287,375.933,,,1.72
0,152.28015,-72.798117,-31.085,25.233,3.9416903,2.537,12840.0,19.6321,1460.48,1722.0,10.248,290.78,6190.4,4.15,1.48
1,147.174575,-51.756564,-13.547,-1.741,4.0337201,3.48,2868.0,11.5159,1910.26,1841.0,10.2396,515.603,7369.0,4.27,2.22
0,178.547176,-46.896887,-27.631,10.574,7.72433,8.03,7120.0,20.0285,1173.53,1630.0,10.2372,422.884,6249.4,4.19,2.32
0,184.259218,-51.075153,18.224,-25.907,1.10833,2.288,1060.0,4.58274,4415.23,2270.0,10.186,218.438,5972.0,4.08,1.4
1,354.915467,-69.196043,79.464,-67.44,8.1382222,3.2797025,3852.0299874,6.1757682,115.8275563,836.7056912,7.8541,44.0622,5414.0,4.438,0.951985
1,146.397063,-66.686631,-73.323,12.578,9.1270519,3.549,4568.0,8.34235,147.466,970.0,10.3579,175.713,5400.0,4.43,1.18
1,146.397063,-66.686631,-73.323,12.578,3.098367,1.963,496.0,2.47118,328.067,1185.0,10.3579,175.713,5400.0,4.43,1.18
0,134.190203,-61.371461,-70.24,0.73,2.3330349,3.005,2795.0,15.6213,12107.6,2951.0,10.4879,296.179,5986.5,4.32,1.56
0,143.46695,-55.175763,-12.167,3.727,1.79988,3.518,180.0,3.32197,6540.68,2505.0,9.0607,258.885,6136.9,3.85,2.46
0,91.22465,-69.360322,8.246,22.049,6.40938,2.356,280.0,10.1474,50.0267,740.0,9.2225,485.257,4650.0,2.54,8.3
0,63.857632,-16.902144,47.551,-30.747,723.8345008,7.382946,3119.2983693,13.1361697,1.3572621,275.2869842,8.64807,139.212,5463.0,3.77778,1.94771
1,87.401782,-54.910423,7.731,66.448,52.9781419,4.7965246,6347.2690959,11.4471492,30.2653161,598.2132842,8.5822,113.825,6461.8,4.35,1.33031
1,292.166942,53.487369,40.519,11.106,1134.6723963,8.6844623,11679.2159464,11.7582195,8.6347102,437.2015486,9.26693,109.19,5842.0,4.39929,1.0735199
1,230.440115,-48.318817,-1624.05,-276.024,11.5778362,3.8772499,217.3994918,1.5422129,99.9013415,806.3295569,5.0494,14.682,5739.0,4.51,1.02607
1,230.440115,-48.318817,-1624.05,-276.024,27.5920718,3.2743016,555.3352929,2.7050278,31.3830711,603.6616824,5.0494,14.682,5739.0,4.51,1.02607
1,230.440115,-48.318817,-1624.05,-276.024,,3.5341354,195.1972939,1.6208326,335.6075222,1091.635552,5.0494,14.682,5739.0,4.51,1.02607
1,229.99122,36.229545,-21.661,-24.25,3.0565259,4.145,8800.0,15.1633,1438.0,1715.0,10.6506,320.451,5981.0,4.07,1.6
1,239.577568,35.408114,-143.277,318.219,2.6162769,1.134893,1120.6014184,1.0972867,19.1060128,533.2271643,10.2705,15.8095,3352.0,4.8984,0.325635
1,256.610728,44.776885,9.436,-18.185,4.8099755,6.696,6965.0,22.6223,2029.17,1869.0,9.63331,371.686,6417.0,3.7,2.65
1,232.132653,27.361073,-56.166,63.966,3.3491408,1.207,7210.0,5.37673,31.0153,657.0,12.8387,47.3444,3223.0,4.89993,0.32
0,228.949819,27.36181,-52.439,9.647,5.49826,2.04,12929.0,16.2801,232.345,,8.2057,115.605,6362.6,,1.34
1,229.837442,29.207877,-141.096,395.502,7.4355709,2.3450321,1310.6803156,2.2761564,26.0757607,576.3403106,8.962,27.9956,4218.9,4.67,0.622512
1,234.431765,48.955206,12.352,-46.466,15.3468182,6.425,665.0,3.99579,126.052,933.0,9.6087,198.007,5588.0,3.92293,1.8
1,245.151432,41.04796,-10.312,-29.198,5.633477,4.132,5651.0,13.2583,588.518,1372.0,8.27468,127.774,6412.8,4.09,1.7
1,240.549275,28.169625,-17.422,14.82,3.9415041,2.866,21330.0,13.8352,321.85,1179.0,10.5484,163.553,5729.0,4.52,0.92
0,31.17055,65.289331,-26.036,24.771,0.4487349,2.8757897,3572.0328032,5.8054498,928.877466,1408.021727,11.6484,89.3047,3975.0,4.62844,0.627144
